age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income,native-region
23,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,Low,Low,Low,<=50K,North_America
23,Private,11th,7,Never-married,Other-service,Other-relative,White,Male,Low,Low,Medium,<=50K,Asia_East
55,Local-gov,Assoc-voc,11,Separated,Prof-specialty,Unmarried,Black,Female,Low,Low,Low,<=50K,North_America
39,Private,11th,7,Never-married,Craft-repair,Not-in-family,Black,Male,Low,Low,Medium,<=50K,North_America
57,Private,7th-8th,4,Divorced,Transport-moving,Unmarried,White,Male,Low,Low,High,<=50K,North_America
35,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
39,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,Low,Low,High,>50K,North_America
47,Private,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,Low,Low,Low,>50K,North_America
53,State-gov,Doctorate,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,High,>50K,North_America
23,Private,Some-college,10,Never-married,Sales,Own-child,Black,Male,Low,Low,Low,<=50K,North_America
35,Private,Masters,14,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,High,>50K,North_America
44,Private,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
28,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,Low,Low,Low,<=50K,North_America
26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,Low,Low,Medium,<=50K,Europe_East
23,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
32,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,Low,<=50K,Europe_West
49,Self-emp-inc,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,High,>50K,North_America
36,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,Low,Low,High,<=50K,North_America
36,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,Low,Low,Low,<=50K,North_America
21,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,Low,Low,High,>50K,North_America
43,Private,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,Black,Female,Low,Low,Medium,<=50K,North_America
35,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
31,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,Low,Low,High,>50K,North_America
46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,Low,Low,Medium,<=50K,Asia_Central
46,Private,HS-grad,9,Separated,Sales,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
56,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,Medium,<=50K,North_America
21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
51,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,High,>50K,North_America
47,State-gov,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Male,Low,Low,Low,<=50K,North_America
42,Private,5th-6th,3,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,Low,Low,Medium,<=50K,Central_America
25,Private,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
37,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,Low,Low,High,>50K,North_America
35,Private,12th,8,Married-civ-spouse,Other-service,Husband,Black,Male,Low,Low,Medium,<=50K,North_America
40,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,Low,<=50K,North_America
57,Self-emp-not-inc,11th,7,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,Low,<=50K,North_America
38,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,Low,Low,High,>50K,North_America
48,Private,10th,6,Divorced,Sales,Not-in-family,White,Female,Low,Low,Low,<=50K,North_America
34,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,Low,Low,Low,<=50K,North_America
46,Federal-gov,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
45,State-gov,Masters,14,Divorced,Protective-serv,Not-in-family,White,Male,Low,Low,High,<=50K,North_America
32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,High,>50K,North_America
35,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,Low,Low,High,<=50K,North_America
62,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,Medium,Low,Low,>50K,North_America
50,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,Medium,<=50K,North_America
25,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
41,Private,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,Low,Low,Low,<=50K,North_America
35,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,Low,Low,Low,<=50K,North_America
33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,>50K,North_America
38,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,Low,Medium,Medium,>50K,North_America
37,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
56,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,Medium,>50K,North_America
19,Private,7th-8th,4,Never-married,Craft-repair,Own-child,White,Male,Low,Low,Low,<=50K,North_America
31,Private,9th,5,Married-civ-spouse,Exec-managerial,Wife,White,Female,Low,Low,Medium,<=50K,North_America
33,Private,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Male,Low,Low,Low,<=50K,Central_America
72,Private,1st-4th,2,Divorced,Other-service,Not-in-family,Black,Male,Low,Low,Medium,<=50K,North_America
54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,High,>50K,North_America
30,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
51,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,Medium,>50K,North_America
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Medium,High,>50K,North_America
30,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,High,<=50K,North_America
32,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,Low,Low,Low,<=50K,North_America
30,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,Low,Low,High,>50K,North_America
35,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,Medium,<=50K,North_America
40,Private,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,Low,Low,Medium,>50K,North_America
38,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
19,Private,10th,6,Never-married,Other-service,Other-relative,White,Female,Low,Low,Low,<=50K,North_America
32,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
49,Private,Masters,14,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
60,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,Low,<=50K,North_America
60,Private,9th,5,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,Medium,<=50K,North_America
55,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,High,>50K,North_America
53,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,Medium,Low,High,>50K,North_America
69,State-gov,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,Low,Low,Low,<=50K,North_America
41,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,Low,Low,Medium,>50K,North_America
32,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,Low,Low,Medium,<=50K,North_America
45,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
59,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
31,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,Low,Low,Low,<=50K,North_America
40,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,Low,Low,Low,<=50K,North_America
44,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,Low,Low,Medium,>50K,North_America
63,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,Low,Low,High,<=50K,North_America
31,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,High,Low,High,>50K,North_America
51,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Male,Low,Low,Low,<=50K,North_America
51,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,Low,Low,Medium,<=50K,Asia_East
23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
49,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,High,<=50K,North_America
56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,>50K,North_America
39,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,High,Low,High,>50K,North_America
30,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,High,<=50K,Europe_West
31,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,Low,Low,High,<=50K,North_America
44,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,Low,<=50K,North_America
43,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,Low,>50K,North_America
41,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,High,>50K,North_America
43,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,Low,Medium,>50K,North_America
47,State-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,>50K,North_America
38,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,Low,High,Medium,>50K,North_America
46,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,Medium,<=50K,North_America
19,State-gov,Some-college,10,Never-married,Other-service,Own-child,White,Female,Low,Low,Medium,<=50K,North_America
19,Private,5th-6th,3,Never-married,Other-service,Not-in-family,White,Male,Low,Low,High,<=50K,Central_America
24,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,Low,Low,Medium,>50K,North_America
39,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,Low,Low,High,<=50K,North_America
37,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Female,Low,Low,Low,<=50K,North_America
40,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,Low,Low,Medium,<=50K,North_America
27,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,Low,Low,Medium,<=50K,North_America
22,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,Low,Low,Medium,<=50K,North_America
21,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,Low,Low,Low,<=50K,North_America
32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,Low,Low,Medium,<=50K,North_America
20,Private,HS-grad,9,Separated,Machine-op-inspct,Own-child,White,Male,Low,Low,Medium,<=50K,North_America
45,Private,Masters,14,Divorced,Transport-moving,Not-in-family,White,Male,High,Low,High,>50K,North_America
46,Local-gov,Prof-school,15,Married-civ-spouse,Protective-serv,Husband,White,Male,Low,Low,Medium,>50K,North_America
46,Private,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
26,Private,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,Low,Low,Medium,<=50K,North_America
47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,Low,Low,High,<=50K,North_America
22,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,Low,Low,Low,<=50K,North_America
34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,High,<=50K,North_America
49,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,Europe_West
20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,Low,Low,Low,<=50K,North_America
30,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,Low,Low,Medium,<=50K,North_America
20,Private,9th,5,Never-married,Priv-house-serv,Own-child,White,Male,Low,Low,Medium,<=50K,Central_America
31,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,Low,Low,High,<=50K,Central_America
46,Private,1st-4th,2,Never-married,Machine-op-inspct,Own-child,White,Male,Low,Low,Medium,<=50K,Central_America
42,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
60,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
27,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,High,<=50K,North_America
20,Private,9th,5,Never-married,Sales,Own-child,White,Female,Low,Low,Low,<=50K,North_America
56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,Medium,Low,Medium,>50K,North_America
41,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,Low,High,>50K,North_America
47,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,Black,Female,Low,Low,Medium,>50K,North_America
60,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,Low,<=50K,North_America
33,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Low,Low,High,<=50K,North_America
48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,Medium,>50K,North_America
56,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Low,Low,Medium,>50K,North_America
50,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,High,>50K,North_America
57,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Low,Medium,>50K,North_America
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Other,Female,Low,Low,Medium,<=50K,North_America
46,Private,Assoc-voc,11,Divorced,Tech-support,Other-relative,White,Female,Low,Low,Low,<=50K,North_America
21,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
42,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,Low,Low,Medium,<=50K,North_America
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,Low,Low,Low,<=50K,North_America
54,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,Medium,High,>50K,North_America
32,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,Medium,Low,Low,<=50K,North_America
50,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,>50K,North_America
49,Federal-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,Low,Low,Medium,<=50K,North_America
48,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,Low,High,<=50K,North_America
46,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,Low,Low,Medium,>50K,Asia_East
42,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
52,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,<=50K,North_America
58,Local-gov,Assoc-acdm,12,Widowed,Adm-clerical,Not-in-family,Black,Female,Low,Low,Medium,<=50K,North_America
37,Private,Some-college,10,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,Low,Low,Medium,<=50K,North_America
26,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,High,Medium,<=50K,North_America
18,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,Low,Low,Low,<=50K,North_America
33,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Male,Low,Low,Medium,<=50K,North_America
41,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,Low,Low,Low,<=50K,North_America
21,Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,Low,Low,Low,<=50K,North_America
23,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,Low,Low,Medium,<=50K,North_America
26,Federal-gov,Some-college,10,Never-married,Tech-support,Own-child,White,Female,Low,Low,Medium,<=50K,North_America
33,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,Low,Low,Medium,<=50K,North_America
24,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,Low,Low,Medium,<=50K,North_America
43,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,Low,Low,Medium,<=50K,Asia_East
52,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,Low,Low,Medium,<=50K,Europe_West
61,Private,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,Low,Low,Medium,<=50K,North_America
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,Low,Medium,>50K,North_America
